task_type,input_text,aux_text,label
TONE_FORMALITY,com... they have a natural cleanig solution called Basic - H.,,-2.25
TONE_FORMALITY,"Authorities later checked the sites, but no bodies were ever found.",,0.6
TONE_FORMALITY,"If you die without being baptised, you can still go to heaven.",,-0.4
TONE_FORMALITY,"Don't watch the show, but maybe the ones you missed are here.",,-2.8
TONE_FORMALITY,This is the vibration - frequency of creative life force activation.,,-0.4
TONE_FORMALITY,Rhonda Calhoun has sent all the information to your scheduling team.,,1.8
TONE_FORMALITY,But it turned into an anti-government protest with Tibetans attacking Chinese migrants and shops.,,0.4
TONE_FORMALITY,The total cost was $27 million and Jackson Memorial Hospital treated 576 people at a cost of $5 million.,,1.2
TONE_FORMALITY,Don't bother with Tidy Cats it's not worth the money.,,-2.4
TONE_FORMALITY,An output index rose to 59.3 in October from 58 in September and a measure of new orders climbed to 58.5 from 56.8.,,2.0
TONE_FORMALITY,Under Armour (NYSE: UA) posted better-than-expectedquarterly results and raised its full-year guidance along the way.,,0.6
TONE_FORMALITY,Top with the salsa and remaining cheese.,,0.2
TONE_FORMALITY,"This may be what you have, like I do.",,-0.25
TONE_FORMALITY,I've had one tell me to quit baby sitting everyone.,,-1.0
TONE_FORMALITY,"""We are not fighting an enemy here. We are fighting citizens.""",,-0.8
TONE_FORMALITY,"In the federal indictment, Mr. Moffat was accused of passing along sensitive company information about I.B.M.'s earnings and the plans of a chip-making partner, Advanced Micro Devices, to a hedge fund broker.",,0.0
TONE_FORMALITY,"I always choose 24-bit, otherwise, some colors may change.",,0.2
TONE_FORMALITY,http://www.superantispyware.com/ Run the online scan for Bit Defender in normal mode.,,0.4
TONE_FORMALITY,"But Mr Adbullah's campaign said on Saturday that no final decision had been made, and that the former foreign minister would announce his next move on Sunday.",,1.2
TONE_FORMALITY,I am an atheist and an ex - believer.,,-0.2
TONE_FORMALITY,they both are the genetic materials present in every livein cell.,,0.25
TONE_FORMALITY,I just call him by his name.,,-1.8
TONE_FORMALITY,"For Falah Mohammed, standing beneath a massive topiary arch by his driveway, the improved security in Baghdad has brought its own problem: he cannot find a gardener with enough time to take care of his trees.",,1.8
TONE_FORMALITY,"The iMac ships in a simple box with styrofoam corners, including just a power cable and an accessory box that holds the keyboard, mouse, an introductory booklet, a screen wipe cloth, install and restore DVDs, stickers and regulatory information.",,0.2
TONE_FORMALITY,"Whatever you do, do not stop taking your meds.",,-0.2
TONE_FORMALITY,Rebel for life!,,-2.2
TONE_FORMALITY,It seems like he want to be the aggressor which is a good thing.,,-2.0
TONE_FORMALITY,"Generally speaking, all of the congressional proposals follow the broad outlines of the Massachusetts system - people who don't get insurance through work could turn to an ""exchange,"" modeled on the Massachusetts Connector, to buy coverage; depending on income, they could qualify for government-subsidized insurance.",,1.6
TONE_FORMALITY,"Nutt has argued that all drugs, including alcohol and tobacco, should be ranked by a ""harm"" index, with alcohol coming fifth behind cocaine, heroin, barbiturates and methadone.",,0.6
TONE_FORMALITY,"Robert Chote, director of the Institute for Fiscal Studies, said: ""There is a perfectly respectable case for a deeper and longer fiscal stimulus.",,1.0
TONE_FORMALITY,"Customize MSN Messenger with backgrounds, emoticons and more.",,0.0
TONE_FORMALITY,We stayed outside of the world.,,0.4
TONE_FORMALITY,If you listen to them self confidence automatically comes with that.,,-0.6
TONE_FORMALITY,"And Allaah knows best.""",,-0.4
TONE_FORMALITY,That makes it impossible to calculate exactly how much Massachusetts would gain or lose overall.,,-0.4
TONE_FORMALITY,When your too old to walk door to door.,,-2.4
TONE_FORMALITY,I disagree with every political stance she has ever taken.,,1.6
TONE_FORMALITY,The Talk wanted to know what makes those people hired to give us nightmares tick.,,-0.8
TONE_FORMALITY,"Thanks for your e - mail, Gov, The tour of hope is an incredible project.. and will be an incredible adventure for all of us.",,-2.0
TONE_FORMALITY,* Wake up dear love it's a beautiful day!,,-1.4
TONE_FORMALITY,"Correction, according to this source M stars are the most common.",,1.8
TONE_FORMALITY,Thank you Colonel for your memo and thank you for your cooperation.,,1.75
TONE_FORMALITY,"At first, the pain meant Arreola could stand for only about 10 seconds at a time.",,0.8
TONE_FORMALITY,"We'll be emailing the winners shortly to inform them about receiving their bounty; for the rest of you, have an unbelievably happy Halloween!",,-1.0
TONE_FORMALITY,"The country is facing lot of threats from within and outside and foreign forces were indulged in large scale religious conversion in the country with an aim to finish India's strength of embracing all faiths of the world, he said.",,0.8
TONE_FORMALITY,Exactly what beccajones84 said.,,-1.4
TONE_FORMALITY,"Residents in the area said some of the pirates wanted to ransom the couple, Paul and Rachel Chandler, for cash, while others were insisting on some sort of exchange for captured pirate colleagues.",,2.0
TONE_FORMALITY,The proposal also would require politicians to file quarterly reports on their fundraising and spending rather than their typical twice-a-year disclosures.,,-0.2
TONE_FORMALITY,you can request one too.,,-1.0
TONE_FORMALITY,"As with the Android version, the app overlays all kinds of information onto a live view of the world around you.",,1.6
TONE_FORMALITY,"""That bold buckaroo with the cold green eyes."" - General Douglas MacArthur, describing his savior John Bulkeley -",,-0.8
TONE_FORMALITY,can you just tell me who the hell fireater is?,,-2.8
TONE_FORMALITY,A cat is a feline!,,0.5
TONE_FORMALITY,"What scares him: ""Big, giant rats and opossums.""",,-0.8
TONE_FORMALITY,What kind of quality woman would do this with a married man.,,-0.6
TONE_FORMALITY,"Here in the state of Chattisgarh, Maoists dominate thousands of square miles of territory and have pushed into neighboring states of Orissa, Bihar, Jharkhand and Maharashtra, part of a so-called Red Corridor stretching across central and eastern India.",,0.8
TONE_FORMALITY,that kind of thing,,-2.6
TONE_FORMALITY,"The center now has six different locations and once we have the funds to do renovations, this one location will enable us to be more responsive to community needs and to more efficiently use our resources to continue to serve the people of our county when life hurts.",,0.8
TONE_FORMALITY,i was put in a hospital and was suicidal and cutting.,,-0.2
TONE_FORMALITY,my girlfriend had to get a new head when she bought her 97 neon.,,-1.8
TONE_FORMALITY,I know the cost.of talking to love ones 6 months in Saudi,,-1.0
TONE_FORMALITY,Pretty Ricky because they have pretty voices,,-2.4
TONE_FORMALITY,His idea centers on a high-tech holographic technique he's been testing for use with other musical groups.,,1.4
TONE_FORMALITY,Send them home.,,-1.4
TONE_FORMALITY,"One scientific adviser, who declined to be named, said council members were preparing a joint statement due tomorrow",,1.0
TONE_FORMALITY,"""I don't think, of course, that it was the intention of the United States government,"" Fidel Castro wrote.",,0.8
TONE_FORMALITY,Drug Arm counsellor Richard Norman said it was no surprise that cocaine is becoming more accepted in the suburbs.,,1.4
TONE_FORMALITY,both about 11 months 4.,,-2.0
TONE_FORMALITY,WE are doing everything we can to streamline the process.,,0.4
TONE_FORMALITY,Discombobulated... Funny.,,-2.4
TONE_FORMALITY,"Equality in the workplace, more equitable task distribution at home (still haven't figured out how to outsource breastfeeding, but I digress), and more respect for women generally - all triumphs of the women's movement - have benefited all Western women.",,1.0
TONE_FORMALITY,not a gud idea... its offending,,-2.6
TONE_FORMALITY,"In the House, they continued to scribble.",,-2.0
TONE_FORMALITY,Select Properties from the pop - up menu.,,0.6
TONE_FORMALITY,"counseling, counseling, counseling",,-2.5
TONE_FORMALITY,But keeping it simple is a lot easier to say than do when it comes to Securities & Exchange Commission filings.,,1.2
TONE_FORMALITY,The Coast Guard plane had been on a search mission for a couple of days before Thursday's crash.,,1.0
TONE_FORMALITY,You can read more about the 3.6 changes from a web development perspective here.,,1.2
TONE_FORMALITY,"The U.S. unemployment rate remains stubbornly high at 9.8 percent, despite a $787 billion economic stimulus that Obama and his fellow Democrats, who control Congress, pushed through in February.",,1.2
TONE_FORMALITY,"Dear Governor, I know you must be very busy",,1.75
TONE_FORMALITY,Lose weight and only go downhill.,,-1.0
TONE_FORMALITY,"Among TBA's first clients was the government of Kuwait, which agreed a seven-figure deal for advice on 'good governance' from the former Prime Minister.",,2.0
TONE_FORMALITY,Thanks Sharron.,,-1.0
TONE_FORMALITY,"It's also the one holiday where you can dress up as whatever you want - your favorite celebrity, your favorite animal or even, like one Googler last year, your favorite gadget.",,0.6
TONE_FORMALITY,they may help you.,,-0.8
TONE_FORMALITY,THe ocean is blue,,-1.5
TONE_FORMALITY,We all have our own writing process.,,0.4
TONE_FORMALITY,"I'm impressed that you have time to think, let alone worry!",,-2.0
TONE_FORMALITY,"Eventually, at 5pm yesterday, a spokesman for Mr Blair issued a carefully worded statement that said: 'Tesco is a great British company.",,1.8
TONE_FORMALITY,This makes the top 17 races as follows:,,0.0
TONE_FORMALITY,"Almaleki was angry with his daughter ""as she had become too 'Westernized' and was not living according to [the family's] traditional Iraq[i] values,"" Peoria police said in a statement last week.",,1.0
TONE_FORMALITY,Plz go to metromonial site......,,-2.25
TONE_FORMALITY,"sorry, but I don't think either of those statements is neccesarily true.",,-0.6
TONE_FORMALITY,"Just whatever you do, don't lay waiting for it to pass anymore.",,-1.2
TONE_FORMALITY,"Study co-authors include Baudouin LeClercq (private practice) and Adela. Mattiazzi, Giselle Guerra, Hua Li, Leonardo Tamariz, Cristiane Carvalho, Warren Kupin, Isabel Jaraba, Decio Carvalho, Marco Ladino, and David Roth (University of Miami).",,0.4
TONE_FORMALITY,http://www.askaquery.com/Answers/qn1535.html Taking Care of Hair http://www.askaquery.com/Answers/qn1535.html,,0.0
TONE_FORMALITY,I am afraid I will start using it as a verb very soon.,,0.6
TONE_FORMALITY,Perhaps that's because Lauren Conrad offers something very essential to her shows.,,0.8
TONE_FORMALITY,"The young men, 18 and 20, who were struck suffered non-life-threatening injuries, said Long Beach Police spokeswoman Sgt. Dina Zapalski.",,0.8
TONE_FORMALITY,The accords were disclosed the day after a deadline passed for CIT to solicit votes in support of either a $30 billion out- of-court debt exchange or a prepackaged bankruptcy.,,0.4
TONE_FORMALITY,"In Ohio, 0.055*50 = $2.75.",,-0.25
TONE_FORMALITY,Brandi Langford will be in touch.,,1.0
TONE_FORMALITY,Sometimes you have to say the truth even if it hurts.,,0.4
TONE_FORMALITY,"When sectarian violence was at its peak, he said, people in Baghdad were not interested in his work, so he left for Dubai and the northern city of Erbil.",,1.4
TONE_FORMALITY,"Hebert was getting her hair cut on Christmas Eve when she learned beautician Emma Moreno was from Mexico, as was Hebert's ex-husband, who was from Monterrey.",,0.8
TONE_FORMALITY,"On the Day of the Dead holiday this weekend, Arreola planned to mourn the way Mexicans do.",,0.6
TONE_FORMALITY,Leaders around the globe also voiced approval.,,2.0
TONE_FORMALITY,My mom has it and she sent a check one time!,,-1.0
TONE_FORMALITY,She said she didn't know its source.,,-1.4
TONE_FORMALITY,"One other young man arrested in the case - Jose Carlos Montano, 18, of San Pablo - is in Contra Costa County Jail but has not been charged.",,0.4
TONE_FORMALITY,"Kirk has been assigned to two important Senate committees: Homeland Security, which oversees domestic security issues, and Armed Services, which deals with military issues, including the Iraq and Afghanistan wars.",,1.2
